6.207736968785351195e-01 1.039036275492005279e+00
6.200070733487892394e-01 1.039416504103741534e+00
6.192328703706877491e-01 1.039796104618499140e+00
6.184511056471340140e-01 1.040174948512184727e+00
6.176617880231330959e-01 1.040553192970205876e+00
6.168649330900172201e-01 1.040930747927090838e+00
6.160605556128593285e-01 1.041307589006584822e+00
6.152486639853655959e-01 1.041683863304725843e+00
6.144292730771089284e-01 1.042059482472870391e+00
6.136023934692425019e-01 1.042434509547186750e+00
6.127680353032891603e-01 1.042808987036516255e+00
6.119262087817876061e-01 1.043182934669886652e+00
6.110769234302835251e-01 1.043556379236635356e+00
6.102201851402120347e-01 1.043929424984194831e+00
6.093560021253323633e-01 1.044302065978179650e+00
